"Google Language Translate is Enabled.","Google Language Translate is Enabled."
"Google Language Translate is Disabled.","Google Language Translate is Disabled."
"Google Language Translate","Google Language Translate"
Configuration,Configuration
Enable,Enable
"Select Language","Select Language"
"Allow languages for google translation.","Allow languages for google translation."
"Google Translator Layout","Google Translator Layout"
